,fire_name,fire_size,fire_size_class,stat_cause_descr,fips_name,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,remoteness,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
9527,SUTTON RANCH ,693.0,E,Lightning,Crockett,30.66913333,-101.6172,TX,2015-08-12,2015-08-18,Aug,2015-08-12 19:30:00,2015-08-18 17:00:00,6 days 00:00:00.000000000,2015-07-13,2015,Jul,722616,89566.70064004409,3032,1984,2020,12,10.0,722616-03032-2015.gz,75976.18887138928,31.39736111111113,31.920833333333324,32.516071428571394,31.231468531468522,3.4495104895104496,3.412605042016806,3.450000000000009,3.62957746478874,45.872727272727204,42.73949579831931,42.457831325301235,44.30281690140844,0.0,0.0,0.0,0.0
9528,,0.95,B,Missing/Undefined,Claiborne,32.985,-93.224,LA,2015-10-07,2015-10-07,Oct,2015-10-07 15:05:00,2015-10-07 16:30:00,0 days 00:00:00.000000000,2015-09-07,2015,Sep,720739,38228.84737124553,268,2011,2020,12,0.1,720739-00268-2015.gz,71337.15241925,24.586357243319192,23.213567362428847,20.23292682926828,0.0,1.5237693389591878,1.7637571157495104,1.9587398373983833,0.0,61.02766057196436,59.000948766603415,63.97967479674795,0.0,0.5,0.0,0.0,0.0
9529,,1.3,B,Arson,Monroe,35.40333,-84.35667002,TN,2006-02-27,,Feb,,,,2006-01-28,2006,Jan,722177,49923.70042227316,99999,1942,2020,15,0.1,722177-63811-2006.gz,66601.75648491696,4.292156862745095,4.700680272108844,6.090349075975358,8.111544081831463,1.3190686274509626,1.1664723032069997,1.0681724845995912,1.693083292742304,72.0395152792414,72.95576131687237,70.04387990762118,63.43791574279379,0.0,0.0,0.0,0.0
9530,BUFF,1.39,B,Arson,Union,34.58277778,-89.23055556,MS,2008-03-21,2008-03-21,Mar,2008-03-21 17:00:00,2008-03-21 20:30:00,0 days 00:00:00.000000000,2008-02-20,2008,Feb,722165,67276.35793695142,63808,2006,2014,16,0.1,722165-63808-2008.gz,69164.7439100809,6.881818181818184,8.55228758169935,11.764492753623188,0.0,3.6382133995036816,3.6607843137254754,3.884420289855082,0.0,74.81426814268139,75.75688073394493,79.04545454545458,0.0,0.0,0.0,0.0,0.0
9531,ALCONA 06 - WILDWOOD,8.6,B,Missing/Undefined,Alcona,44.545503,-83.417332,MI,2013-04-22,2013-04-22,Apr,2013-04-22 14:00:00,2013-04-22 17:00:00,0 days 00:00:00.000000000,2013-03-23,2013,Mar,726395,10701.630673927028,99999,2008,2018,15,0.1,726395-14808-2013.gz,65882.66439257022,2.063725490196077,3.212806026365346,4.443636363636356,0.0,4.408685446009452,4.620837297811586,4.60727272727272,0.0,73.24658823529411,80.32061068702285,75.65922920892498,0.0,0.0,0.0,0.0,0.0
9532,6TH ST,1.0,B,Debris Burning,,35.2683,-96.9386,OK,2012-06-03,2012-06-03,Jun,2012-06-03 18:55:00,2012-06-03 19:34:00,0 days 00:00:00.000000000,2012-05-04,2012,May,722187,9123.406610357511,99999,2006,2020,15,0.1,722187-93911-2012.gz,73243.9859744,22.569751056834217,23.56967984934088,22.962962962962965,0.0,4.101268201033398,4.77806026365349,4.047942386831249,0.0,65.34455832113211,66.46546546546553,67.29411764705884,0.0,0.0,0.0,0.0,0.0
9533,FLORENCE                 ,1.0,B,Miscellaneous,,38.97805555,-121.10805555,CA,2005-09-20,,Sep,,,,2005-08-21,2005,Aug,724837,32969.68442360309,93216,2002,2020,0,0.1,724837-93216-2005.gz,86765.60931008603,25.404558404558404,22.69318181818181,21.738636363636363,22.79778393351798,3.013105413105419,3.156818181818188,2.835227272727268,3.3110803324099805,39.91168091168094,47.77840909090909,49.65909090909091,40.055401662049874,0.0,0.0,0.0,4.3
9534,MS0    1010-2350917002,1.0,B,Missing/Undefined,Kemper,32.907162,-88.87066300000002,MS,2010-09-17,,Sep,2010-09-17 15:05:00,,,2010-08-18,2010,Aug,722340,64555.37994568205,13865,1977,2019,12,0.1,722340-13865-2010.gz,69040.21310815982,25.432749742533456,24.989639639639613,25.380821917808227,19.672402234636923,1.8974066390041342,1.5470454545454595,1.8610091743119295,1.6949324324324262,76.36451612903204,70.34278959810875,69.53465346534654,66.3301549463648,89.99999999999999,0.0,0.0,46.2
9535,,1.0,B,Equipment Use,,33.66507,-92.907971,AR,2015-10-07,2015-10-07,Oct,2015-10-07 12:30:00,2015-10-07 13:00:00,0 days 00:00:00.000000000,2015-09-07,2015,Sep,723425,14235.231268141999,99999,1946,2020,16,0.1,723425-00373-2015.gz,71142.28696918773,22.819971870604775,21.28110161443494,19.05295315682279,0.0,1.580760206475807,1.825309229305408,2.2020366598778094,0.0,62.59643359924918,62.34919124643197,62.59877800407333,0.0,0.0,0.0,0.0,0.0
9536,,95.0,C,Arson,,35.91,-93.1944,AR,1999-11-12,,Nov,,,,1999-10-13,1999,Oct,723446,39755.89850929502,13971,1992,2005,15,1.0,723446-13971-1999.gz,71213.46475301,15.5972602739726,16.636604774535783,17.804733727810657,10.788311688311676,4.080886426592756,4.2568733153638645,3.757055214723933,4.276666666666615,54.9020979020979,58.80769230769231,61.43209876543211,62.107994389901826,6.6,6.6,0.0,68.6
9537,,6.0,B,Equipment Use,,35.005,-79.4883,NC,1993-05-13,,May,,,,1993-04-13,1993,Apr,723109,26140.556187565704,93782,1973,2020,15,0.1,File Not Found,64132.53887793999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9538,,2.0,B,Lightning,Sussex,36.93361,-77.09167,VA,2009-06-30,,Jun,,,,2009-05-31,2009,May,724019,9759.614966105031,93773,2003,2020,0,0.1,724019-93773-2009.gz,62862.16301558098,23.10699588477367,24.389156626506033,25.088372093023256,23.788235294117644,1.248353909465021,1.1351807228915687,1.0924418604651154,1.112727272727278,76.20309278350511,72.15421686746987,66.9883720930233,73.61925133689843,131.20000000000002,17.1,0.8,79.9
9539,,2.0,B,Debris Burning,,32.4408,-81.7092,GA,1998-03-14,,Mar,,,,1998-02-12,1998,Feb,747805,5360.167814980105,63818,1955,2020,12,0.1,File Not Found,65357.84490893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9540,,45.0,C,Equipment Use,Brevard,28.51778,-80.83028,FL,2008-03-17,,Mar,,,,2008-02-16,2008,Feb,747946,17143.257383296008,99999,2005,2020,12,1.0,747946-12886-2008.gz,65086.541655156805,18.416938110749214,18.584988962472416,18.721951219512192,19.585365853658526,3.5135869565217037,3.5307522123893693,3.1637254901960845,3.439605110336777,75.41191066997526,76.46116504854376,76.00510204081638,75.54558204768577,50.099999999999994,35.099999999999994,0.5,89.3
9541,,30.0,C,Arson,Newton,30.54792,-93.77708,TX,1996-02-24,,Feb,,,,1996-01-25,1996,Jan,722248,60195.86771288615,359,1973,2005,12,1.0,File Not Found,71735.0670358628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9542,SAUNDERS RD,4.5,B,Debris Burning,,36.2117,-78.695,NC,1999-06-07,,Jun,,,,1999-05-08,1999,May,722193,27219.011992672822,3722,1973,2020,0,0.1,File Not Found,63690.65430643999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9543,FY2001-WARE-070,1.19,B,Railroad,Ware,31.0524,-82.1779,GA,2001-01-29,2001-01-29,Jan,2001-01-29 06:59:00,2001-01-29 06:59:00,0 days 00:00:00.000000000,2000-12-30,2000,Dec,722060,77230.91009371112,13889,1973,2010,12,0.1,722060-13889-2000.gz,65655.67055842,1.136363636363637,0.0,0.0,0.0,4.349090909090907,0.0,0.0,0.0,65.74545454545458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,,1.0,B,Lightning,Essex,43.849634,-73.765178,NY,1999-08-26,,Aug,,,,1999-07-27,1999,Jul,726228,68729.98418766531,99999,1990,2020,9,0.1,726228-99999-1999.gz,61035.600127849626,15.773228346456692,16.36464088397789,15.863095238095237,14.684873949579812,1.768661417322838,1.6798342541436508,1.1982142857142841,2.0502801120448146,77.32310838445811,76.37638376383755,72.69600000000001,74.93283582089552,64.3,38.2,10.000000000000002,76.80000000000001
9545,MERIDIAN                 ,4.0,B,Equipment Use,,39.74694444,-121.90805555,CA,1993-07-08,,Jul,,,,1993-06-08,1993,Jun,724973,7709.811531469649,93203,1973,1999,0,0.1,724973-99999-1993.gz,87216.2082522616,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9546,,1.5,B,Debris Burning,Bartow,34.14382265,-85.00539812,GA,2010-09-19,,Sep,,,,2010-08-20,2010,Aug,722156,14639.968215275865,99999,2006,2020,16,0.1,722156-53873-2010.gz,66981.89531943572,24.70934809348091,23.99868421052629,23.778571428571407,18.370952380952343,0.9852398523985276,1.0313157894736864,1.316483516483514,0.9061904761904792,68.90038314176249,61.53225806451613,63.229885057471286,69.44319600499374,32.0,0.3,0.3,37.1
9547,,2.0,B,Debris Burning,,34.4167,-80.1667,SC,2000-03-01,,Mar,,,,2000-01-31,2000,Jan,723116,26011.307980806367,3742,1973,2020,16,0.1,723116-99999-2000.gz,64497.13817553,8.546348314606744,11.264044943820231,13.09580838323353,13.874476987447704,2.8895480225988543,2.799433427762049,2.0283132530120485,3.58932584269661,67.29510703363914,67.76807228915669,69.85234899328862,64.21397379912655,60.89999999999999,1.5,0.0,56.099999999999994
9548,"HUBERT RD, AL",5.0,B,Arson,Covington,31.31105860000001,-86.2168874,AL,2011-10-30,2011-10-30,Oct,2011-10-30 12:35:00,2011-10-30 14:05:00,0 days 00:00:00.000000000,2011-09-30,2011,Sep,722275,16861.57946121362,99999,1946,2020,12,0.1,722275-53843-2011.gz,67723.06530719473,17.854086956521748,16.607058823529425,16.334673366834174,0.0,1.872869565217397,1.821647058823534,1.5351758793969839,0.0,65.45217391304347,65.29411764705874,67.42211055276383,0.0,0.8999999999999999,0.8999999999999999,0.0,0.0
9549,BRIDGE,1.5,B,Equipment Use,,33.78833333,-111.48833333,AZ,1995-06-01,1995-06-01,Jun,1995-06-01 15:00:00,1995-06-01 16:30:00,0 days 00:00:00.000000000,1995-05-02,1995,May,723745,53784.33575453542,374,1943,1998,16,0.1,723745-93139-1995.gz,81368.69487803553,16.26959064327485,17.614942528735646,17.74146341463415,0.0,3.2906432748538066,2.834482758620689,2.7097560975609745,0.0,45.35672514619884,42.44827586206898,44.292682926829265,0.0,10.0,3.0,0.0,0.0
9550,FORTENBERRY,10.0,C,Debris Burning,Bell,31.22856298,-97.30733708,TX,2009-01-01,,Jan,,,,2008-12-02,2008,Dec,722577,12404.83601462647,99999,2006,2020,12,1.0,722577-93984-2008.gz,73602.02337303106,9.557806324110665,10.356068204613845,11.907922912205557,0.0,4.968021814576176,4.119215291750479,4.61591397849459,0.0,55.387704511650966,59.30382293762573,51.4,0.0,0.0,0.0,0.0,0.0
9551,,2.0,B,Arson,Morris,33.04375,-94.73125,TX,1998-09-06,,Sep,,,,1998-08-07,1998,Aug,722470,73077.2627850928,3901,1973,2020,16,0.1,722470-03901-1998.gz,72139.99122112499,28.237891737891736,29.024590163934427,28.755681818181817,26.122155688622755,1.6829059829059876,1.7311475409836088,2.0806818181818176,2.467896678966768,69.49999999999991,65.41736694677871,64.29142857142855,77.16944444444447,65.0,21.6,17.5,233.10000000000002
9552,329091,3.0,B,Equipment Use,Henderson,32.30865555,-95.87617356,TX,2009-03-29,,Mar,,,,2009-02-27,2009,Feb,722448,44832.962836451974,13972,1973,2010,12,0.1,722448-13972-2009.gz,72784.37354037148,14.00103773584906,14.54836363636364,15.860130718954228,17.062540021344738,4.538773584905656,3.555999999999981,4.441830065359471,4.805442902881505,72.67307692307695,76.73062730627312,80.3453947368421,65.59276546091034,136.89999999999998,61.699999999999996,22.700000000000003,83.49999999999999
9553,BLACK BEAR,0.75,B,Debris Burning,,46.41611111,-91.25,WI,2004-04-30,2004-04-30,Apr,2004-04-30 16:58:00,2004-04-30 19:52:00,0 days 00:00:00.000000000,2004-03-31,2004,Mar,726508,45294.12621378959,99999,1999,2020,9,0.1,726508-99999-2004.gz,69935.06560938785,5.177257525083612,7.397177419354838,6.7070707070707085,0.0,2.532441471571883,2.9822580645161194,2.9949494949495006,0.0,63.43710292249048,66.6019900497512,63.715025906735704,0.0,97.5,90.8,13.200000000000001,0.0
9554,,1.0,B,Missing/Undefined,Richland,33.85833333,-80.675,SC,1994-02-26,1994-02-26,Feb,,,0 days 00:00:00.000000000,1994-01-27,1994,Jan,723105,13570.831273734473,93833,1973,2005,16,0.1,723105-93833-1994.gz,64775.838518821365,10.749999999999984,11.698901098901093,15.283823529411771,0.0,3.280964467005074,3.471428571428578,3.8632352941176453,0.0,65.89763779527557,59.417142857142856,62.48437500000001,0.0,54.0,54.0,54.0,0.0
9555,LOST PHONE,1.0,B,Debris Burning,Person,36.41833333,-78.90333333,NC,2012-03-15,2012-03-15,Mar,2012-03-15 17:29:00,2012-03-15 18:05:00,0 days 00:00:00.000000000,2012-02-14,2012,Feb,722193,16472.18122256202,3722,1973,2020,0,0.1,722193-03722-2012.gz,63788.769713235226,9.364024679639277,11.020696142991541,12.991967871485944,0.0,2.3579523809523866,2.469056603773557,2.445875251509054,0.0,59.25058139534884,59.94421052631577,58.5844155844156,0.0,0.0,0.0,0.0,0.0
9556,,20.0,C,Miscellaneous,Jackson,42.24069,-90.64834,IA,2015-03-22,2015-03-22,Mar,,,0 days 00:00:00.000000000,2015-02-20,2015,Feb,725475,42897.78428355839,99999,2006,2020,9,1.0,725475-04953-2015.gz,69688.8447815317,-3.0700046360686164,5.68148148148148,6.944444444444445,0.0,3.3562500000000495,2.8571962616822177,3.228799999999989,0.0,66.09606986899567,62.2174447174448,54.513043478260876,0.0,0.0,0.0,0.0,0.0
9557,BARON SUNALE,30.0,C,Arson,,35.7472,-94.7175,OK,2010-12-04,2010-12-04,Dec,2010-12-04 11:30:00,2010-12-04 13:30:00,0 days 00:00:00.000000000,2010-11-04,2010,Nov,722199,32808.589088617664,99999,2006,2020,15,1.0,722199-53956-2010.gz,72032.59763314003,8.995368226030575,7.811862835959237,4.537698412698418,0.0,2.908985641500703,3.172196478220542,2.3091269841269852,0.0,69.04991192014107,70.17848699763609,63.48441247002396,0.0,0.0,0.0,0.0,0.0
9558,,11.0,C,Debris Burning,Orangeburg,33.42595,-80.40975,SC,2009-03-11,,Mar,,,,2009-02-09,2009,Feb,998187,16113.743461726197,99999,2008,2020,16,1.0,File Not Found,64657.918699765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9559,,2.0,B,Missing/Undefined,,18.102779,-66.698624,PR,2011-01-18,,Jan,,,,2010-12-19,2010,Dec,785140,63118.40131972255,11603,1945,2018,12,0.1,785140-11603-2010.gz,58724.94477258121,24.626262626262626,0.0,0.0,0.0,4.559090909090921,0.0,0.0,0.0,67.82474226804129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9560,HOLLAND,1.0,B,Debris Burning,Transylvania,35.30138889,-82.6675,NC,2015-05-06,,May,2015-05-06 14:00:00,,,2015-04-06,2015,Apr,720744,53820.62542904303,271,2010,2020,15,0.1,720744-00271-2015.gz,65738.33263600104,17.603303834808234,17.03040685224838,17.636902050113903,22.96506808762579,2.2297345132743005,2.220556745181991,1.8571753986332638,1.761693309650655,62.70775623268694,59.36484983314794,61.91346153846156,65.60662650602416,0.0,0.0,0.0,0.0
9561,CABEU000497,1.0,B,Miscellaneous,San Benito,36.302347,-120.704394,CA,2006-02-15,2006-02-15,Feb,2006-02-15 17:10:00,2006-02-15 18:10:00,0 days 00:00:00.000000000,2006-01-16,2006,Jan,725930,90371.57184979793,23233,1973,2020,0,0.1,725930-23233-2006.gz,86609.87019131263,10.824444444444444,12.255458515283841,12.153061224489797,0.0,2.6691111111110866,2.7971615720523983,2.838265306122457,0.0,76.06626506024095,74.70217917675545,69.30601092896175,0.0,15.900000000000002,7.1,0.3,0.0
9562,KIMMEL                   ,1.0,B,Miscellaneous,,34.44805555,-117.45888888,CA,1998-07-28,,Jul,,,,1998-06-28,1998,Jun,723825,18238.83759205123,99999,1949,2020,16,0.1,File Not Found,84778.1423518045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9563,SLOKENJIKH,10682.0,G,Lightning,,65.9083,-152.5167,AK,2010-05-29,2010-06-14,May,2010-05-29 12:40:00,2010-06-14 21:00:00,16 days 00:00:00.000000000,2010-04-29,2010,Apr,701730,54785.637157325946,99999,2006,2020,0,100.0,701730-26535-2010.gz,106210.54717992996,8.568308702791473,12.709351305812998,14.350000000000017,14.11552262090485,2.80205254515603,2.713647851727021,1.8253759398496292,1.959906396255836,60.148102310230975,57.25947767481046,60.20112781954891,62.25507020280811,0.0,0.0,0.0,0.0
9564,CAMPBELLS CREEK,1.0,B,Arson,Kanawha,38.27710701,-81.39999499,WV,1997-04-05,1997-04-05,Apr,1997-04-05 18:24:00,1997-04-05 18:24:00,0 days 00:00:00.000000000,1997-03-06,1997,Mar,A00012,79560.32266411291,63879,1945,2004,0,0.1,File Not Found,64995.65239228964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9565,,0.8,B,Miscellaneous,,42.36666667,-111.23833333,ID,1994-07-18,1994-07-18,Jul,1994-07-18 19:45:00,1994-07-18 23:59:00,0 days 00:00:00.000000000,1994-06-18,1994,Jun,725868,40962.626558209035,99999,1973,2005,9,0.1,725868-99999-1994.gz,80972.22422450628,20.815151515151477,19.701030927835053,21.328888888888887,0.0,4.999494949494959,5.0206185567010335,5.337777777777775,0.0,38.30303030303028,39.68041237113402,33.84444444444446,0.0,0.0,0.0,0.0,0.0
9566,,1.0,B,Arson,,31.2856,-90.1478,MS,2003-12-22,,Dec,,,,2003-11-22,2003,Nov,722348,80076.41606055447,53808,1973,2020,12,0.1,722348-99999-2003.gz,69778.50191065001,8.275712216320622,6.740000000000002,6.55959595959596,8.886792452830186,2.1459079903147478,1.862237093690234,1.92307692307693,2.007402031930331,66.58353510895898,66.02868068833645,58.36842105263156,71.1886792452831,54.3,20.8,1.5,10.7
9567,BOZRAH,1.0,B,Campfire,Windham,41.5604427,-72.1635959,CT,2012-03-23,2012-03-23,Mar,2012-03-23 14:26:00,,0 days 00:00:00.000000000,2012-02-22,2012,Feb,997283,24393.700804784858,99999,2008,2020,15,0.1,File Not Found,60293.997652204176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9568,30315,12.0,C,Debris Burning,Chautauqua,37.07,-96.02,KS,2015-03-15,2015-03-15,Mar,2015-03-15 11:50:00,2015-03-15 12:55:00,0 days 00:00:00.000000000,2015-02-13,2015,Feb,720426,23622.011848328355,141,2008,2018,0,1.0,720426-00141-2015.gz,72688.40089924999,1.7320352341214662,5.216341689879297,11.055555555555559,0.0,3.867362076958818,3.4163416898792516,2.8543650793650848,0.0,63.27237728585178,69.23689320388364,65.79069767441864,0.0,0.0,0.0,0.0,0.0
9569,,6.0,B,Debris Burning,Christian,37.06372056,-92.91206818,MO,1995-04-02,,Apr,1995-04-02 13:30:00,,,1995-03-03,1995,Mar,724400,46747.21574048635,13995,1973,2005,0,0.1,724400-13995-1995.gz,71025.30274177405,9.950833333333323,12.380000000000006,8.1202380952381,13.248055555555544,4.853611111111058,4.684444444444436,4.45059523809525,4.211111111111067,61.56882022471911,56.53611111111111,60.36904761904762,67.90909090909082,112.69999999999999,15.5,8.0,866.1999999999994
9570,2204,4.0,B,Debris Burning,Lawrence,38.500347,-82.511284,OH,2015-09-17,2015-09-17,Sep,2015-09-17 14:54:00,2015-09-17 19:02:00,0 days 00:00:00.000000000,2015-08-18,2015,Aug,724250,15501.441138064585,3860,2006,2020,0,0.1,724250-03860-2015.gz,65556.10758608606,20.39607227022773,19.95446428571432,16.864637681159415,0.0,1.3511023622047122,1.3275707898658786,1.4159420289855107,0.0,73.64452214452216,74.58472553699283,77.95959595959592,0.0,174.20000000000002,160.0,156.0,0.0
9571,,4.0,B,Miscellaneous,Florence,33.990276,-79.54340400000002,SC,2011-02-14,2011-02-14,Feb,2011-02-14 14:25:00,2011-02-14 15:59:00,0 days 00:00:00.000000000,2011-01-15,2011,Jan,723106,27942.133811796888,13744,2006,2020,16,0.1,723106-13744-2011.gz,64197.71920478139,6.124112734864296,7.282952182952197,4.87452830188679,0.0,2.79196242171187,3.0983367983367853,2.5047169811320815,0.0,71.36284289276814,71.95754716981139,67.80829015544047,0.0,93.29999999999998,84.19999999999999,9.2,0.0
9572,HUNTINGTON DRIVE,1.0,B,Children,Union,35.02721667,-80.7167,NC,2012-02-26,2012-02-26,Feb,2012-02-26 11:22:00,2012-02-26 11:54:00,0 days 00:00:00.000000000,2012-01-27,2012,Jan,723140,30796.263829884887,13881,2006,2020,15,0.1,723140-13881-2012.gz,64753.86884525115,8.759232175502712,8.608617594254945,10.229779411764707,0.0,2.9258034894398164,3.4442446043165442,4.405514705882361,0.0,65.17403846153853,65.16730038022811,70.41825095057037,0.0,68.0,36.99999999999999,35.0,0.0
9573,DEERE                    ,1.5,B,Equipment Use,,34.07,-117.48,CA,2002-05-18,,May,,,,2002-04-18,2002,Apr,747040,8332.571545460596,99999,1990,2010,16,0.1,747040-99999-2002.gz,84804.50305925,15.710796915167094,16.909793814432998,18.56896551724137,18.856396866840743,3.0607969151670678,3.042525773195879,3.037356321839087,3.268496732026118,66.32729805013939,67.56321839080461,58.183098591549296,68.36427566807313,5.3,0.0,0.0,5.1
9574,OLD,14.25,C,Arson,Monterey,36.718056,-121.592222,CA,2012-07-19,,Jul,2012-07-19 12:08:00,,,2012-06-19,2012,Jun,724917,6162.198399967751,23233,1943,2020,0,1.0,File Not Found,87118.7717728824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9575,FY2014-TALBOT-010,3.2,B,Debris Burning,Talbot,32.68638889,-84.65075,GA,2014-01-18,2014-01-18,Jan,2014-01-18 15:29:00,2014-01-18 16:07:00,0 days 00:00:00.000000000,2013-12-19,2013,Dec,722255,33234.36216220897,93842,1939,2020,12,0.1,722255-93842-2013.gz,66855.71436091884,9.869868995633174,0.0,0.0,0.0,2.504366812227075,0.0,0.0,0.0,76.26315789473689,0.0,0.0,0.0,165.4,0.0,0.0,0.0
9576,BERTS CREEK,15.0,C,Campfire,Graham,35.29333333,-83.75444444,NC,2005-11-11,2005-11-12,Nov,2005-11-11 18:30:00,2005-11-12 12:00:00,1 days 00:00:00.000000000,2005-10-12,2005,Oct,722177,14565.856246895195,99999,1942,2020,15,1.0,722177-99999-2005.gz,66295.85773350374,12.198297446169265,10.759315206445116,13.788671023965145,5.585714285714285,0.74952428642964,0.7670694864048367,0.8065359477124187,0.5642857142857145,71.18219461697727,69.88180883864325,71.57142857142846,57.50000000000001,0.0,0.0,0.0,0.0
9577,,36.0,C,Arson,Darlington,34.43054999,-80.12347998,SC,2007-04-08,,Apr,,,,2007-03-09,2007,Mar,723116,21813.42542296061,3742,1973,2020,16,1.0,723116-03742-2007.gz,64474.73400113233,15.389854391733202,17.221706864564016,16.245019920318718,16.661957618567108,3.1629055007052544,3.476623376623329,3.9627490039840545,3.8406360424028847,63.38472553699287,60.42777260018636,55.945783132530096,58.48235294117648,4.8,4.8,4.8,27.299999999999997
9578,,4.0,B,Equipment Use,Florence,33.892311,-79.69162,SC,2010-03-20,,Mar,,,,2010-02-18,2010,Feb,720604,24355.50176548114,196,2009,2020,16,0.1,720604-00196-2010.gz,64276.35327791411,8.41298265249022,10.817164179104477,11.865079365079366,16.365831012070515,1.6811808118081124,1.6811808118081124,2.082539682539689,1.934308263695423,60.40728476821192,60.40728476821192,61.286729857819914,61.370540265035665,0.0,0.0,0.0,0.0
9579,DAVISSON RIDGE,45.0,C,Debris Burning,Wirt,38.98392198,-81.37145194,WV,2004-02-27,2004-02-27,Feb,2004-02-27 15:00:00,2004-02-27 15:00:00,0 days 00:00:00.000000000,2004-01-28,2004,Jan,724140,69792.67642288211,13866,2000,2020,0,1.0,724140-13866-2004.gz,64960.95807124751,0.8243040685224825,2.6843750000000015,4.3961722488038255,0.0,2.2894004282655045,1.6779017857142908,2.054545454545459,0.0,65.68329718004331,60.23198198198198,60.97101449275362,0.0,130.60000000000002,3.6,1.0,0.0
9580,,2.0,B,Debris Burning,Gregg,32.09389,-94.77721998,TX,2006-02-28,,Feb,,,,2006-01-29,2006,Jan,722470,32861.477105905666,3901,1973,2020,12,0.1,722470-03901-2006.gz,72203.23484392447,8.65942668136713,7.75210970464135,8.80315315315315,15.083888292158994,3.550826901874274,3.579113924050615,2.8382882882882963,4.017400644468277,68.95982142857152,73.31489361702107,77.23853211009174,67.35351351351356,112.39999999999998,50.9,49.099999999999994,117.59999999999998
9581,LONG BRANCH,115.0,D,Debris Burning,Pike,37.62527,-82.57292,KY,2010-04-18,2010-04-19,Apr,2010-04-18 15:30:00,2010-04-19 15:30:00,1 days 00:00:00.000000000,2010-03-19,2010,Mar,724133,16787.65244775814,99999,1973,2020,0,3.0,File Not Found,65613.58342889929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9582,PP1,1.0,B,Arson,,46.9844,-95.4158,MN,2006-04-15,2006-04-15,Apr,2006-04-15 22:00:00,2006-04-15 22:10:00,0 days 00:00:00.000000000,2006-03-16,2006,Mar,727550,67984.88152775122,14958,1948,2020,15,0.1,727550-14958-2006.gz,72148.02820865,2.777622377622378,6.641527001862195,10.133732534930147,0.0,3.817630597014962,4.2339851024208155,3.975648702594804,0.0,56.48880597014925,56.1806331471136,52.29341317365271,0.0,19.8,19.8,0.0,0.0
9583,FKU 38855                ,5.0,B,Arson,,36.56888888,-119.925,CA,1995-09-09,,Sep,,,,1995-08-10,1995,Aug,723897,20613.589892573546,23167,1984,2005,0,0.1,723897-23167-1995.gz,86143.68853466371,25.657877280265353,24.729841269841273,25.20448717948716,22.6202143950996,2.512166666666663,2.2984076433121055,2.4374193548387093,1.9139570552147263,40.14999999999996,41.30254777070066,40.380645161290346,47.98926380368096,0.0,0.0,0.0,0.0
